,fast_ma,slow_ma,profit,end_capital,number_of_trades
653,39,107,131.341,1323410,26
432,27,105,131.3141,1323141,28
548,39,106,131.2951,1322951,28
536,27,106,131.2684,1322684,30
351,49,104,131.2534,1322534,32
1241,87,112,131.1598,1321598,34
1284,19,113,131.1499,1321499,36
984,49,110,131.0934,1320934,32
1472,95,114,131.0675,1320675,32
538,29,106,131.0395,1320395,28
72,73,101,131.0261,1320261,38
145,46,102,131.0171,1320171,32
1300,35,113,130.9655,1319655,28
1674,70,116,130.9599,1319599,28
2026,74,119,130.9361,1319361,30
1283,18,113,130.9107,1319107,34
2158,88,120,130.9106,1319106,30
1345,80,113,130.8965,1318965,32
651,37,107,130.8964,1318964,28
422,17,105,130.8921,1318921,34
702,88,107,130.8191,1318191,38
652,38,107,130.6276,1316276,28
2129,59,120,130.6238,1316238,28
2124,54,120,130.5876,1315876,26
1349,84,113,130.516,1315160,32
434,29,105,130.4166,1314166,28
44,45,101,130.415,1314150,32
1672,68,116,130.2545,1312545,28
758,38,108,130.2036,1312036,28
877,50,109,130.1599,1311599,30
1579,89,115,130.1559,1311559,32
2136,66,120,130.1429,1311429,28
50,51,101,130.1136,1311136,36
423,18,105,129.9831,1309831,32
547,38,106,129.9524,1309524,26
1684,80,116,129.916,1309160,30
876,49,109,129.8669,1308669,30
1202,48,112,129.8652,1308652,30
1787,68,117,129.8526,1308526,28
770,50,108,129.6952,1306952,30
1464,87,114,129.6925,1306925,32
459,54,105,129.6451,1306451,30
1682,78,116,129.6364,1306364,30
769,49,108,129.6268,1306268,30
1537,47,115,129.6203,1306203,26
1972,20,119,129.6006,1306006,28
1460,83,114,129.5393,1305393,32
1580,90,115,129.4761,1304761,32
1679,75,116,129.4735,1304735,30
1894,59,118,129.4363,1304363,28
1236,82,112,129.2881,1302881,34
2085,15,120,129.2281,1302281,26
958,23,110,129.2081,1302081,30
218,18,103,129.1085,1301085,32
969,34,110,129.1056,1301056,28
561,52,106,129.0937,1300937,30
1253,99,112,128.9667,1299667,38
636,22,107,128.917,1299170,32
589,80,106,128.8895,1298895,34
1470,93,114,128.8575,1298575,32
355,53,104,128.8231,1298231,30
2132,62,120,128.7838,1297838,28
1092,48,111,128.7627,1297627,30
2135,65,120,128.7156,1297156,28
1569,79,115,128.6933,1296933,30
1088,44,111,128.6931,1296931,30
1015,80,110,128.6114,1296114,32
457,52,105,128.5851,1295851,30
1683,79,116,128.5766,1295766,30
1694,90,116,128.5439,1295439,32
1089,45,111,128.5047,1295047,28
2092,22,120,128.4411,1294411,22
2036,84,119,128.4074,1294074,30
534,25,106,128.4057,1294057,30
1210,56,112,128.3243,1293243,30
301,101,103,128.3219,1293219,90
1123,79,111,128.2935,1292935,34
775,55,108,128.2448,1292448,30
1764,45,117,128.1964,1291964,28
509,104,105,128.1061,1291061,126
1022,87,110,128.0487,1290487,34
880,53,109,127.99629999999999,1289963,30
951,16,110,127.9665,1289665,34
1254,100,112,127.93610000000001,1289361,38
224,24,103,127.8706,1288706,32
1466,89,114,127.77600000000001,1287760,32
2137,67,120,127.73580000000001,1287358,28
1539,49,115,127.68960000000001,1286896,28
2149,79,120,127.66309999999999,1286631,32
1620,16,116,127.65530000000001,1286553,28
1087,43,111,127.62,1286200,30
1430,53,114,127.59469999999999,1285947,30
230,30,103,127.53190000000001,1285319,28
1064,20,111,127.4984,1284984,34
1920,85,118,127.4649,1284649,30
251,51,103,127.4631,1284631,32
881,54,109,127.44200000000001,1284420,30
1881,46,118,127.4144,1284144,24
1924,89,118,127.32169999999999,1283217,34
1797,78,117,127.2913,1282913,30
911,84,109,127.28960000000001,1282896,34
755,35,108,127.24959999999999,1282496,28
2004,52,119,127.24959999999999,1282496,28
349,47,104,127.2458,1282458,32
774,54,108,127.19149999999999,1281915,30
1134,90,111,127.1303,1281303,34
2122,52,120,127.09960000000001,1280996,26
1019,84,110,127.01840000000001,1280184,34
800,80,108,126.9477,1279477,34
223,23,103,126.935,1279350,32
664,50,107,126.8497,1278497,30
1810,91,117,126.7946,1277946,32
1209,55,112,126.6859,1276859,30
987,52,110,126.6821,1276821,30
1424,47,114,126.4654,1274654,30
1410,33,114,126.4571,1274571,30
694,80,107,126.3986,1273986,34
670,56,107,126.3867,1273867,30
1666,62,116,126.3629,1273629,28
915,88,109,126.3297,1273297,34
1078,34,111,126.307,1273070,28
1413,36,114,126.1329,1271329,28
1203,49,112,126.1283,1271283,30
630,16,107,126.1062,1271062,34
663,49,107,126.074,1270740,30
756,36,108,126.0285,1270285,28
1096,52,111,126.0178,1270178,30
1967,15,119,125.8491,1268491,26
433,28,105,125.823,1268230,28
1189,35,112,125.7399,1267399,28
1346,81,113,125.7383,1267383,32
545,36,106,125.7253,1267253,28
1173,19,112,125.7114,1267114,34
1243,89,112,125.7084,1267084,34
875,48,109,125.6393,1266393,30
1302,37,113,125.6325,1266325,28
1079,35,111,125.5462,1265462,28
1201,47,112,125.5376,1265376,28
1507,17,115,125.5071,1265071,30
168,69,102,125.5039,1265039,36
1458,81,114,125.4608,1264608,32
1130,86,111,125.3543,1263543,34
330,28,104,125.2968,1262968,28
1471,94,114,125.2841,1262841,32
1774,55,117,125.2441,1262441,28
1299,34,113,125.1141,1261141,28
1568,78,115,125.0394,1260394,32
1235,81,112,125.0048,1260048,32
45,46,101,124.9704,1259704,32
693,79,107,124.9446,1259446,36
1456,79,114,124.8259,1258259,32
152,53,102,124.7857,1257857,36
2086,16,120,124.7318,1257318,26
1522,32,115,124.6316,1256316,30
1513,23,115,124.6234,1256234,28
1172,18,112,124.6048,1256048,36
2159,89,120,124.5819,1255819,32
1317,52,113,124.5798,1255798,30
1427,50,114,124.5689,1255689,32
526,17,106,124.5601,1255601,34
1312,47,113,124.542,1255420,30
2091,21,120,124.5412,1255412,28
468,63,105,124.5121,1255121,32
81,82,101,124.5058,1255058,38
1888,53,118,124.5019,1255019,28
1626,22,116,124.4913,1254913,26
757,37,108,124.4042,1254042,28
743,23,108,124.3572,1253572,30
527,18,106,124.3378,1253378,34
2041,89,119,124.3283,1253283,32
244,44,103,124.1771,1251771,32
1311,46,113,124.1352,1251352,30
1344,79,113,124.1008,1251008,32
1652,48,116,124.1003,1251003,26
2161,91,120,124.0353,1250353,34
180,81,102,124.0148,1250148,36
2119,49,120,123.9204,1249204,22
1974,22,119,123.8384,1248384,24
1654,50,116,123.7592,1247592,30
60,61,101,123.5598,1245598,34
1970,18,119,123.5049,1245049,26
505,100,105,123.4907,1244907,54
1132,88,111,123.4687,1244687,34
1199,45,112,123.3274,1243274,30
2011,59,119,123.2978,1242978,28
1582,92,115,123.276,1242760,32
1856,21,118,123.251,1242510,28
1465,88,114,123.2214,1242214,32
2130,60,120,123.1822,1241822,28
742,22,108,123.181,1241810,32
2028,76,119,123.1725,1241725,30
1625,21,116,123.1648,1241648,30
1457,80,114,123.1299,1241299,32
162,63,102,123.0771,1240771,34
2001,49,119,123.0287,1240287,24
560,51,106,122.9252,1239252,30
1741,22,117,122.8515,1238515,26
1035,100,110,122.7974,1237974,44
1454,77,114,122.7645,1237645,30
669,55,107,122.7152,1237152,30
1801,82,117,122.6767,1236767,30
1506,16,115,122.6325,1236325,30
225,25,103,122.6214,1236214,32
592,83,106,122.6041,1236041,34
1578,88,115,122.3415,1233415,32
2034,82,119,122.2475,1232475,32
68,69,101,122.2055,1232055,36
1681,77,116,122.0122,1230122,30
1857,22,118,121.9968,1229968,26
1461,84,114,121.9961,1229961,32
590,81,106,121.9904,1229904,34
1919,84,118,121.939,1229390,30
1426,49,114,121.9355,1229355,28
1198,44,112,121.9174,1229174,30
2118,48,120,121.9066,1229066,22
1095,51,111,121.7775,1227775,30
719,105,107,121.7385,1227385,82
1624,20,116,121.4523,1224523,28
262,62,103,121.441,1224410,34
1538,48,115,121.2883,1222883,28
1858,23,118,121.2725,1222725,26
1207,53,112,121.1911,1221911,30
1910,75,118,121.1298,1221298,30
1205,51,112,121.1198,1221198,30
327,25,104,121.0881,1220881,32
711,97,107,121.0826,1220826,42
325,23,104,121.055,1220550,32
906,79,109,121.0002,1220002,34
1099,55,111,120.9635,1219635,30
2014,62,119,120.9357,1219357,28
971,36,110,120.9319,1219319,28
1808,89,117,120.9149,1219149,32
705,91,107,120.8146,1218146,38
638,24,107,120.6893,1216893,30
1314,49,113,120.6841,1216841,30
844,17,109,120.6415,1216415,34
814,94,108,120.6379,1216379,40
428,23,105,120.6133,1216133,32
1082,38,111,120.5601,1215601,34
143,44,102,120.5223,1215223,32
1855,20,118,120.4905,1214905,28
441,36,105,120.4411,1214411,28
2128,58,120,120.3515,1213515,28
1025,90,110,119.9804,1209804,34
558,49,106,119.9208,1209208,30
2148,78,120,119.9181,1209181,30
364,62,104,119.8872,1208872,34
2146,76,120,119.8852,1208852,30
637,23,107,119.8519,1208519,32
65,66,101,119.8296,1208296,36
812,92,108,119.8064,1208064,38
1870,35,118,119.7994,1207994,26
809,89,108,119.7749,1207749,36
2147,77,120,119.761,1207610,30
69,70,101,119.7433,1207433,36
1540,50,115,119.685,1206850,32
1301,36,113,119.6458,1206458,28
1692,88,116,119.5799,1205799,32
366,64,104,119.5718,1205718,34
2155,85,120,119.5249,1205249,30
2035,83,119,119.4229,1204229,32
1237,83,112,119.3898,1203898,32
142,43,102,119.3298,1203298,32
1313,48,113,119.2437,1202437,28
353,51,104,119.2254,1202254,32
2043,91,119,119.2133,1202133,34
1512,22,115,119.1614,1201614,28
1347,82,113,119.1607,1201607,32
1901,66,118,119.1489,1201489,28
1572,82,115,119.0555,1200555,32
1566,76,115,119.0426,1200426,30
1782,63,117,119.0266,1200266,28
159,60,102,118.8635,1198635,34
150,51,102,118.8376,1198376,32
1425,48,114,118.8249,1198249,28
2116,46,120,118.8175,1198175,22
1128,84,111,118.8078,1198078,34
709,95,107,118.7972,1197972,40
1411,34,114,118.7244,1197244,28
1656,52,116,118.6547,1196547,30
467,62,105,118.619,1196190,32
1131,87,111,118.5101,1195101,34
456,51,105,118.4446,1194446,30
650,36,107,118.4311,1194311,28
803,83,108,118.4019,1194019,34
1298,33,113,118.3623,1193623,30
1249,95,112,118.2994,1192994,34
1754,35,117,118.2812,1192812,30
1769,50,117,118.2389,1192389,28
1788,69,117,118.2005,1192005,28
699,85,107,118.0375,1190375,34
1429,52,114,118.0366,1190366,30
1637,33,116,118.02,1190200,32
1998,46,119,117.9572,1189572,24
352,50,104,117.7487,1187487,32
1911,76,118,117.7313,1187313,30
1399,22,114,117.5887,1185887,32
486,81,105,117.3515,1183515,34
2157,87,120,117.3135,1183135,30
1800,81,117,117.2481,1182481,30
1913,78,118,117.206,1182060,30
1969,17,119,117.1686,1181686,28
1968,16,119,117.1345,1181345,26
2012,60,119,117.0101,1180101,28
1740,21,117,116.9957,1179957,28
850,23,109,116.8996,1178996,30
613,104,106,116.8414,1178414,84
2087,17,120,116.7431,1177431,26
124,25,102,116.715,1177150,30
2027,75,119,116.5128,1175128,30
1066,22,111,116.4901,1174901,30
1287,22,113,116.4851,1174851,34
1400,23,114,116.4713,1174713,34
1798,79,117,116.3737,1173737,30
354,52,104,116.3281,1173281,30
1804,85,117,116.23,1172300,32
1393,16,114,116.2048,1172048,34
970,35,110,116.2043,1172043,28
49,50,101,116.1232,1171232,36
429,24,105,116.0932,1170932,32
1916,81,118,116.0854,1170854,30
1680,76,116,116.0777,1170777,30
59,60,101,116.0428,1170428,34
1975,23,119,116.0189,1170189,24
1567,77,115,115.9542,1169542,30
1206,52,112,115.9187,1169187,30
1459,82,114,115.8552,1168552,32
491,86,105,115.7517,1167517,36
1208,54,112,115.6109,1166109,30
1739,20,117,115.5227,1165227,28
487,82,105,115.3025,1163025,34
2131,61,120,115.3002,1163002,28
1639,35,116,115.2718,1162718,30
165,66,102,115.2461,1162461,36
1686,82,116,115.1553,1161553,32
591,82,106,115.1132,1161132,34
265,65,103,115.1048,1161048,34
2031,79,119,115.0483,1160483,32
1653,49,116,114.9742,1159742,26
1923,88,118,114.9636,1159636,32
1738,19,117,114.8699,1158699,28
1017,82,110,114.8645,1158645,34
1188,34,112,114.7668,1157668,28
864,37,109,114.7587,1157587,28
161,62,102,114.7352,1157352,34
455,50,105,114.6566,1156566,30
1191,37,112,114.6512,1156512,28
430,25,105,114.5921,1155921,30
1917,82,118,114.5595,1155595,32
1753,34,117,114.5309,1155309,30
2152,82,120,114.3764,1153764,32
63,64,101,114.1662,1151662,36
64,65,101,114.115,1151150,34
401,99,104,114.0646,1150646,58
1770,51,117,114.0149,1150149,28
1887,52,118,113.9144,1149144,28
1489,112,114,113.8852,1148852,78
1885,50,118,113.8496,1148496,26
810,90,108,113.8441,1148441,38
608,99,106,113.8208,1148208,50
167,68,102,113.6546,1146546,36
863,36,109,113.5931,1145931,28
2042,90,119,113.57,1145700,34
559,50,106,113.5103,1145103,30
972,37,110,113.3882,1143882,30
24,25,101,113.3031,1143031,32
492,87,105,113.2892,1142892,38
1509,19,115,113.2318,1142318,28
1508,18,115,113.1944,1141944,28
263,63,103,113.1847,1141847,34
2145,75,120,113.0588,1140588,28
1016,81,110,113.0304,1140304,34
957,22,110,112.9439,1139439,30
365,63,104,112.789,1137890,34
1462,85,114,112.4918,1134918,32
1394,17,114,112.3903,1133903,30
1395,18,114,111.968,1129680,30
695,81,107,111.9314,1129314,34
1316,51,113,111.9301,1129301,30
58,59,101,111.6514,1126514,34
61,62,101,111.5807,1125807,34
1571,81,115,111.57,1125700,32
1882,47,118,111.5063,1125063,26
1851,16,118,111.4597,1124597,28
1853,18,118,111.3521,1123521,32
1190,36,112,111.3483,1123483,28
1348,83,113,111.3398,1123398,32
1691,87,116,111.2125,1122125,32
1736,17,117,111.0782,1120782,28
1737,18,117,110.9957,1119957,28
1796,77,117,110.9767,1119767,30
2121,51,120,110.9513,1119513,24
2003,51,119,110.827,1118270,26
1428,51,114,110.8269,1118269,30
1573,83,115,110.7893,1117893,32
1852,17,118,110.7643,1117643,30
594,85,106,110.6908,1116908,36
1577,87,115,110.4697,1114697,32
1541,51,115,110.3376,1113376,32
1897,62,118,110.2751,1112751,28
1685,81,116,110.2426,1112426,32
1973,21,119,110.0677,1110677,28
1896,61,118,109.9651,1109651,28
1510,20,115,109.8975,1108975,30
1511,21,115,109.8478,1108478,30
712,98,107,109.8135,1108135,46
1854,19,118,109.8093,1108093,28
1912,77,118,109.7498,1107498,30
595,86,106,109.4933,1104933,36
2038,86,119,109.324,1103240,30
1807,88,117,109.3137,1103137,34
1915,80,118,108.9382,1099382,30
1623,19,116,108.9211,1099211,28
1542,52,115,108.7795,1097795,30
1802,83,117,108.7616,1097616,32
1397,20,114,108.7534,1097534,34
252,52,103,108.7037,1097037,32
326,24,104,108.699,1096990,32
2039,87,119,108.3698,1093698,32
1766,47,117,108.2569,1092569,26
490,85,105,108.2526,1092526,36
2002,50,119,107.9454,1089454,24
1884,49,118,107.8737,1088737,24
1795,76,117,107.8217,1088217,30
696,82,107,107.7223,1087223,34
402,100,104,107.6549,1086549,70
1735,16,117,107.5488,1085488,28
1805,86,117,107.3795,1083795,32
164,65,102,107.3665,1083665,36
631,17,107,107.346,1083460,34
2156,86,120,107.0822,1080822,30
1523,33,115,107.0759,1080759,30
62,63,101,107.0523,1080523,36
163,64,102,106.946,1079460,34
2120,50,120,106.8704,1078704,24
2030,78,119,106.803,1078030,30
2188,118,120,106.7024,1077024,76
1918,83,118,106.6305,1076305,32
1921,86,118,106.5986,1075986,32
1886,51,118,106.5714,1075714,28
264,64,103,106.5404,1075404,34
907,80,109,106.4078,1074078,36
593,84,106,106.2976,1072976,34
282,82,103,106.2707,1072707,36
813,93,108,106.0628,1070628,40
710,96,107,106.0274,1070274,42
253,53,103,105.8167,1068167,34
707,93,107,105.7947,1067947,40
160,61,102,105.7612,1067612,34
186,87,102,105.7609,1067609,38
185,86,102,105.6299,1066299,38
1174,20,112,105.5522,1065522,36
720,106,107,105.5435,1065435,122
909,82,109,105.4294,1064294,34
2160,90,120,105.3887,1063887,32
2000,48,119,105.2775,1062775,24
503,98,105,105.2483,1062483,50
1689,85,116,105.1014,1061014,32
1803,84,117,105.0007,1060007,34
1781,62,117,104.9317,1059317,28
388,86,104,104.7469,1057469,38
2117,47,120,104.7228,1057228,22
697,83,107,104.6812,1056812,34
1398,21,114,104.6051,1056051,34
1081,37,111,104.5806,1055806,28
1622,18,116,104.3666,1053666,28
2029,77,119,104.3424,1053424,30
1621,17,116,104.2164,1052164,28
597,88,106,103.6457,1046457,38
181,82,102,103.4573,1044573,36
862,35,109,103.383,1043830,28
1914,79,118,103.2711,1042711,30
737,17,108,103.2328,1042328,34
1687,83,116,103.1676,1041676,32
1690,86,116,103.1202,1041202,32
400,98,104,103.0716,1040716,54
1575,85,115,102.9754,1039754,32
2013,61,119,102.9246,1039246,28
1768,49,117,102.8191,1038191,26
1799,80,117,102.6453,1036453,30
1999,47,119,102.5948,1035948,22
189,90,102,102.5435,1035435,42
1922,87,118,102.4653,1034653,32
1655,51,116,102.4215,1034215,32
1080,36,111,102.3781,1033781,28
596,87,106,102.3396,1033396,36
1574,84,115,102.003,1030030,32
606,97,106,102.001,1030010,46
290,90,103,101.9172,1029172,42
494,89,105,101.6431,1026431,38
601,92,106,101.341,1023410,40
704,90,107,101.1964,1021964,38
289,89,103,100.7696,1017696,40
391,89,104,100.6943,1016943,38
300,100,103,100.6536,1016536,78
1176,22,112,100.4161,1014161,32
292,92,103,99.625,1006250,42
801,81,108,99.5929,1005929,34
802,82,108,99.2267,1002267,34
394,92,104,99.1791,1001791,40
708,94,107,98.8437,998437,40
287,87,103,97.8519,988519,38
1767,48,117,97.3049,983049,26
502,97,105,97.2391,982391,48
504,99,105,96.8444,978444,52
390,88,104,96.6358,976358,38
191,92,102,96.2383,972383,44
384,82,104,96.1883,971883,36
286,86,103,96.1808,971808,38
1175,21,112,96.1346,971346,34
190,91,102,96.0696,970696,42
1883,48,118,95.7467,967467,24
1688,84,116,95.2588,962588,32
493,88,105,95.2339,962339,38
598,89,106,94.9648,959648,38
1806,87,117,94.9148,959148,32
293,93,103,94.8279,958279,44
389,87,104,94.4943,954943,38
1065,21,111,93.2953,942953,34
908,81,109,93.2419,942419,34
283,83,103,92.8019,938019,36
86,87,101,92.2708,932708,38
396,94,104,91.9477,929477,44
285,85,103,91.8985,928985,38
187,88,102,91.3506,923506,38
1285,20,113,91.0768,920768,34
87,88,101,90.8706,918706,40
85,86,101,90.3542,913542,38
495,90,105,90.3497,913497,38
288,88,103,89.7947,907947,38
84,85,101,89.6199,906199,38
386,84,104,89.3536,903536,36
392,90,104,89.2694,902694,40
599,90,106,87.8747,888747,38
200,101,102,87.679,886790,134
90,91,101,87.0674,880674,48
188,89,102,86.5423,875423,40
294,94,103,86.1935,871935,46
497,92,105,86.1771,871771,40
605,96,106,86.1226,871226,42
387,85,104,85.5468,865468,36
284,84,103,85.5402,865402,36
395,93,104,85.156,861560,42
184,85,102,85.1079,861079,38
498,93,105,84.7424,857424,40
1286,21,113,84.5003,855003,34
82,83,101,84.2708,852708,38
385,83,104,83.7944,847944,36
291,91,103,83.4294,844294,40
182,83,102,83.2431,842431,36
83,84,101,83.1747,841747,38
489,84,105,83.1365,841365,36
488,83,105,82.6681,836681,36
600,91,106,82.448,834480,38
183,84,102,82.4195,834195,38
88,89,101,82.4163,834163,42
393,91,104,81.8109,828109,40
602,93,106,81.3249,823249,40
89,90,101,81.3133,823133,42
603,94,106,80.9049,819049,40
604,95,106,80.7896,817896,42
499,94,105,80.3636,813636,42
397,95,104,79.0873,800873,46
295,95,103,77.1312,781312,52
194,95,102,75.4409,764409,52
91,92,101,74.9681,759681,50
501,96,105,74.9105,759105,46
496,91,105,74.4628,754628,40
500,95,105,72.1454,731454,44
399,97,104,69.3002,703002,50
193,94,102,65.9125,669125,54
299,99,103,64.2854,652854,66
298,98,103,62.0525,630525,58
192,93,102,61.0692,620692,48
93,94,101,60.9439,619439,54
92,93,101,60.6294,616294,54
1490,113,114,60.5832,615832,114
198,99,102,58.4403,594403,78
94,95,101,58.3687,593687,54
398,96,104,57.4156,584156,50
297,97,103,55.8595,568595,54
296,96,103,54.7793,557793,50
196,97,102,54.4131,554131,60
195,96,102,54.2748,552748,54
95,96,101,53.5847,545847,62
96,97,101,52.3981,533981,68
199,100,102,51.7216,527216,90
197,98,102,49.6862,506862,68
99,100,101,40.2181,412181,134
97,98,101,39.4728,404728,78
98,99,101,37.3397,383397,96
